,,,num_fault,vl_opt,lb_opt,vl_lr,lb_lr,vl_act,lb_act,vl_loss,lb_loss,vl_epoch,lb_epoch,ft_val_loss,ft_val_accuracy,ft_loss,ft_accuracy,time,autoTrainer,ft_not_converge_mean,ft_not_converge_std,ft_not_converge_skew,ft_not_converge_median,ft_not_converge_var,ft_not_converge_sem,ft_not_converge_max,ft_not_converge_min,ft_unstable_loss_mean,ft_unstable_loss_std,ft_unstable_loss_skew,ft_unstable_loss_median,ft_unstable_loss_var,ft_unstable_loss_sem,ft_unstable_loss_max,ft_unstable_loss_min,ft_nan_loss_mean,ft_nan_loss_std,ft_nan_loss_skew,ft_nan_loss_median,ft_nan_loss_var,ft_nan_loss_sem,ft_nan_loss_max,ft_nan_loss_min,ft_test_not_well_mean,ft_test_not_well_std,ft_test_not_well_skew,ft_test_not_well_median,ft_test_not_well_var,ft_test_not_well_sem,ft_test_not_well_max,ft_test_not_well_min,ft_test_turn_bad_mean,ft_test_turn_bad_std,ft_test_turn_bad_skew,ft_test_turn_bad_median,ft_test_turn_bad_var,ft_test_turn_bad_sem,ft_test_turn_bad_max,ft_test_turn_bad_min,ft_sc_accuracy_mean,ft_sc_accuracy_std,ft_sc_accuracy_skew,ft_sc_accuracy_median,ft_sc_accuracy_var,ft_sc_accuracy_sem,ft_sc_accuracy_max,ft_sc_accuracy_min,ft_died_relu_mean,ft_died_relu_std,ft_died_relu_skew,ft_died_relu_median,ft_died_relu_var,ft_died_relu_sem,ft_died_relu_max,ft_died_relu_min,ft_vanish_gradient_mean,ft_vanish_gradient_std,ft_vanish_gradient_skew,ft_vanish_gradient_median,ft_vanish_gradient_var,ft_vanish_gradient_sem,ft_vanish_gradient_max,ft_vanish_gradient_min,ft_explode_gradient_mean,ft_explode_gradient_std,ft_explode_gradient_skew,ft_explode_gradient_median,ft_explode_gradient_var,ft_explode_gradient_sem,ft_explode_gradient_max,ft_explode_gradient_min,ft_nan_gradient_mean,ft_nan_gradient_std,ft_nan_gradient_skew,ft_nan_gradient_median,ft_nan_gradient_var,ft_nan_gradient_sem,ft_nan_gradient_max,ft_nan_gradient_min,ft_large_weight_mean,ft_large_weight_std,ft_large_weight_skew,ft_large_weight_median,ft_large_weight_var,ft_large_weight_sem,ft_large_weight_max,ft_large_weight_min,ft_nan_weight_mean,ft_nan_weight_std,ft_nan_weight_skew,ft_nan_weight_median,ft_nan_weight_var,ft_nan_weight_sem,ft_nan_weight_max,ft_nan_weight_min,ft_weight_change_little_mean,ft_weight_change_little_std,ft_weight_change_little_skew,ft_weight_change_little_median,ft_weight_change_little_var,ft_weight_change_little_sem,ft_weight_change_little_max,ft_weight_change_little_min,ft_decrease_acc_mean,ft_decrease_acc_std,ft_decrease_acc_skew,ft_decrease_acc_median,ft_decrease_acc_var,ft_decrease_acc_sem,ft_decrease_acc_max,ft_decrease_acc_min,ft_increase_loss_mean,ft_increase_loss_std,ft_increase_loss_skew,ft_increase_loss_median,ft_increase_loss_var,ft_increase_loss_sem,ft_increase_loss_max,ft_increase_loss_min,ft_cons_mean_weight_mean,ft_cons_mean_weight_std,ft_cons_mean_weight_skew,ft_cons_mean_weight_median,ft_cons_mean_weight_var,ft_cons_mean_weight_sem,ft_cons_mean_weight_max,ft_cons_mean_weight_min,ft_cons_std_weight_mean,ft_cons_std_weight_std,ft_cons_std_weight_skew,ft_cons_std_weight_median,ft_cons_std_weight_var,ft_cons_std_weight_sem,ft_cons_std_weight_max,ft_cons_std_weight_min,ft_nan_acc_mean,ft_nan_acc_std,ft_nan_acc_skew,ft_nan_acc_median,ft_nan_acc_var,ft_nan_acc_sem,ft_nan_acc_max,ft_nan_acc_min,ft_NC0.1_mean,ft_NC0.1_std,ft_NC0.1_skew,ft_NC0.1_median,ft_NC0.1_var,ft_NC0.1_sem,ft_NC0.1_max,ft_NC0.1_min,ft_NC0.3_mean,ft_NC0.3_std,ft_NC0.3_skew,ft_NC0.3_median,ft_NC0.3_var,ft_NC0.3_sem,ft_NC0.3_max,ft_NC0.3_min,ft_NC0.5_mean,ft_NC0.5_std,ft_NC0.5_skew,ft_NC0.5_median,ft_NC0.5_var,ft_NC0.5_sem,ft_NC0.5_max,ft_NC0.5_min,ft_NC0.7_mean,ft_NC0.7_std,ft_NC0.7_skew,ft_NC0.7_median,ft_NC0.7_var,ft_NC0.7_sem,ft_NC0.7_max,ft_NC0.7_min,ft_NC0.9_mean,ft_NC0.9_std,ft_NC0.9_skew,ft_NC0.9_median,ft_NC0.9_var,ft_NC0.9_sem,ft_NC0.9_max,ft_NC0.9_min,ft_TKNC_mean,ft_TKNC_std,ft_TKNC_skew,ft_TKNC_median,ft_TKNC_var,ft_TKNC_sem,ft_TKNC_max,ft_TKNC_min,ft_TKNP_mean,ft_TKNP_std,ft_TKNP_skew,ft_TKNP_median,ft_TKNP_var,ft_TKNP_sem,ft_TKNP_max,ft_TKNP_min,ft_KMNC_mean,ft_KMNC_std,ft_KMNC_skew,ft_KMNC_median,ft_KMNC_var,ft_KMNC_sem,ft_KMNC_max,ft_KMNC_min,ft_NBC_mean,ft_NBC_std,ft_NBC_skew,ft_NBC_median,ft_NBC_var,ft_NBC_sem,ft_NBC_max,ft_NBC_min,ft_SNAC_mean,ft_SNAC_std,ft_SNAC_skew,ft_SNAC_median,ft_SNAC_var,ft_SNAC_sem,ft_SNAC_max,ft_SNAC_min,is_kill,is_faulty,impact_val_acc
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,lr_6.0,2,0,,0,6,0,,0,,0,,0,0.125287965,0.974600017,0.061777074,0.9910333,1.244687451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,1.166666667,0.874635569,0,1.361111111,0.388888889,3,0,1.111111111,1.166666667,0.339858392,1,1.361111111,0.388888889,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384308342,0.873124281,2.990046099,0.08927308,0.76234601,0.291041427,2.710608,0.05582324,0.886284722,0.298747975,-2.996827999,0.98828125,0.089250353,0.099582658,0.9921875,0.08984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9625043,,,0.9625043,,,0.9625043,0.9625043,0.894048848,,,0.894048848,,,0.894048848,0.894048848,0.673546612,,,0.673546612,,,0.673546612,0.673546612,0.396972824,,,0.396972824,,,0.396972824,0.396972824,0.084279326,,,0.084279326,,,0.084279326,0.084279326,0.500687994,,,0.500687994,,,0.500687994,0.500687994,57489,,,57489,,,57489,57489,0.974785002,,,0.974785002,,,0.974785002,0.974785002,0,,,0,,,0,0,0,,,0,,,0,0,0,0,-0.002497
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,lr_6.0,3,0,,0,6,0,,0,,0,,0,0.089504289,0.982299984,0.063868554,0.99085,1.172975911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1.5,0.158730159,2,2.25,0.5,4,0,1.666666667,1.5,0.158730159,2,2.25,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388014966,0.85145328,2.985621592,0.1081363,0.724972689,0.28381776,2.6557128,0.052466713,0.880208333,0.299529406,-2.991797108,0.9765625,0.089717865,0.099843135,0.9921875,0.08203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968008256,,,0.968008256,,,0.968008256,0.968008256,0.806501548,,,0.806501548,,,0.806501548,0.806501548,0.646886825,,,0.646886825,,,0.646886825,0.646886825,0.44255246,,,0.44255246,,,0.44255246,0.44255246,0.051771586,,,0.051771586,,,0.051771586,0.051771586,0.509287926,,,0.509287926,,,0.509287926,0.509287926,57715,,,57715,,,57715,57715,0.962727898,,,0.962727898,,,0.962727898,0.962727898,0,,,0,,,0,0,0,,,0,,,0,0,0,0,-0.002497
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,lr_6.0,4,0,,0,6,0,,0,,0,,0,0.140634326,0.970300019,0.078098572,0.9877167,0.88309741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1.632993162,0.382732772,1.5,2.666666667,0.666666667,4,0,1.166666667,1.169045194,0.667628428,1,1.366666667,0.477260702,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527201345,1.016771974,2.446059071,0.121034127,1.033825246,0.41509542,2.6020315,0.08010151,0.830729167,0.361091913,-2.448040477,0.974609375,0.13038737,0.147415156,0.98828125,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-0.002497
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,lr_6.0,5,0,,0,6,0,,0,,0,,0,0.098542458,0.979399979,0.053529407,0.99296665,1.434094741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.461538462,2.145358735,0.660763184,2,4.602564103,0.595015456,6,0,2.461538462,2.145358735,0.660763184,2,4.602564103,0.595015456,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290028004,0.72129788,3.585688561,0.09099567,0.520270632,0.200052038,2.6868846,0.035904218,0.913461538,0.251262509,-3.591589727,0.984375,0.063132848,0.069687682,1,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968868249,,,0.968868249,,,0.968868249,0.968868249,0.887856897,,,0.887856897,,,0.887856897,0.887856897,0.691090471,,,0.691090471,,,0.691090471,0.691090471,0.420708634,,,0.420708634,,,0.420708634,0.420708634,0.084623323,,,0.084623323,,,0.084623323,0.084623323,0.529411765,,,0.529411765,,,0.529411765,0.529411765,58263,,,58263,,,58263,58263,0.980994152,,,0.980994152,,,0.980994152,0.980994152,0,,,0,,,0,0,0,,,0,,,0,0,0,0,-0.002497
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_Adam,1,1,Adam,1,,0,,0,,0,,0,2.30469471,0.113499999,2.305761066,0.10465,3.869672165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,2.6,-0.225752508,5,6.76,0.52,9,0,3.72,2.865309756,0.086756198,4,8.21,0.573061951,8,0,44.16,29.17716002,0.028445921,44,851.3066667,5.835432003,92,0,44.16,29.17716002,0.028445921,44,851.3066667,5.835432003,92,0,0,0,0,0,0,0,0,0,2.343640636,0.082089116,3.280390205,2.3109732,0.006738623,0.016417823,2.6793482,2.2953017,0.10859375,0.019070076,-0.129852344,0.109375,0.000363668,0.003814015,0.1484375,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382180943,0.266107609,,0.382180943,0.070813259,0.188166495,0.570347437,0.194014448,0.145768834,0.065797174,,0.145768834,0.004329268,0.046525628,0.192294462,0.099243206,0.128568971,0.056067462,,0.128568971,0.00314356,0.039645683,0.168214654,0.088923289,0.11128311,0.04451343,,0.11128311,0.001981445,0.031475748,0.142758858,0.079807362,0.069229446,0.000608107,,0.069229446,3.70E-07,0.000429997,0.069659443,0.06879945,0.187650499,0.036972904,,0.187650499,0.001366996,0.026143791,0.21379429,0.161506708,16477.5,2614.17377,,16477.5,6833904.5,1848.5,18326,14629,0.541744066,0.255648169,,0.541744066,0.065355986,0.180770554,0.72251462,0.360973512,8.60E-05,0.000121621,,8.60E-05,1.48E-08,8.60E-05,0.000171999,0,0.000171999,0.000243243,,0.000171999,5.92E-08,0.000171999,0.000343997,0,1,1,0.721743
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_Adam,2,1,Adam,1,,0,,0,,0,,0,2.305260695,0.113499999,2.305504935,0.10678333,1.222234102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80952381,2.749891773,0.012136956,5,7.561904762,0.600075581,9,0,3.380952381,2.991257102,0.260827541,3,8.947619048,0.652745814,8,0,36.19047619,24.51044481,0.039324273,36,600.7619048,5.348617555,76,0,36.19047619,24.51044481,0.039324273,36,600.7619048,5.348617555,76,0,0,0,0,0,0,0,0,0,2.356461143,0.083098657,2.14461053,2.321498,0.006905387,0.018133614,2.6165159,2.2901757,0.105840774,0.025312523,-0.344449894,0.109375,0.000640724,0.005523645,0.14453125,0.05859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350103199,0.195932065,,0.350103199,0.038389374,0.138544892,0.488648091,0.211558308,0.235466116,0.061053939,,0.235466116,0.003727584,0.043171655,0.278637771,0.192294462,0.169848641,0.012040518,,0.169848641,0.000144974,0.008513932,0.178362573,0.161334709,0.108273134,0.044878294,,0.108273134,0.002014061,0.031733746,0.14000688,0.076539388,0.065101479,0.000608107,,0.065101479,3.70E-07,0.000429997,0.065531476,0.064671483,0.230478156,0.003405399,,0.230478156,1.16E-05,0.002407981,0.232886137,0.228070175,20586,1626.345597,,20586,2645000,1150,21736,19436,0.51121431,0.199507734,,0.51121431,0.039803336,0.141073271,0.652287582,0.370141039,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0.721743
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_Adam,3,1,Adam,1,,0,,0,,0,,0,0.443995614,0.909799993,0.400643819,0.91033334,1.225391448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.220769727,0.915114268,0.5,4.931818182,0.641081,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.916666667,1.621353718,-0.147526774,2.5,2.628787879,0.468044503,4,0,1.916666667,1.621353718,-0.147526774,2.5,2.628787879,0.468044503,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767817799,0.671091773,2.474135218,0.574140675,0.450364168,0.193727508,2.6817791,0.30555642,0.799153646,0.2343126,-2.920908362,0.880859375,0.054902395,0.067640221,0.9296875,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664086687,,,0.664086687,,,0.664086687,0.664086687,0.555555556,,,0.555555556,,,0.555555556,0.555555556,0.301169591,,,0.301169591,,,0.301169591,0.301169591,0.042311662,,,0.042311662,,,0.042311662,0.042311662,0.003439972,,,0.003439972,,,0.003439972,0.003439972,0.420536636,,,0.420536636,,,0.420536636,0.420536636,58114,,,58114,,,58114,58114,0.675868593,,,0.675868593,,,0.675868593,0.675868593,0,,,0,,,0,0,0,,,0,,,0,0,1,1,0.721743
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_Adam,4,1,Adam,1,,0,,0,,0,,0,2.306302639,0.102799997,2.305820878,0.10433333,0.969230482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904762,3.080661648,0.020530552,5,9.49047619,0.672255485,10,0,1.857142857,1.904880949,0.608944536,1,3.628571429,0.415679102,5,0,35.28571429,24.3642009,0.056280801,35,593.6142857,5.316704519,75,0,35.28571429,24.3642009,0.056280801,35,593.6142857,5.316704519,75,0,0,0,0,0,0,0,0,0,2.353403895,0.103311451,3.366178304,2.3143063,0.010673256,0.022544407,2.7571642,2.3010964,0.103422619,0.017712983,-0.140916629,0.10546875,0.00031375,0.00386529,0.140625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328603371,0.316094001,,0.328603371,0.099915418,0.223512212,0.552115583,0.105091159,0.146542828,0.070053923,,0.146542828,0.004907552,0.049535604,0.196078431,0.097007224,0.087977296,0.000121621,,0.087977296,1.48E-08,8.60E-05,0.088063295,0.087891297,0.078947368,0.000243243,,0.078947368,5.92E-08,0.000171999,0.079119367,0.07877537,0.066735466,0.000486486,,0.066735466,2.37E-07,0.000343997,0.067079463,0.066391469,0.189886481,0.07248635,,0.189886481,0.005254271,0.05125559,0.241142071,0.138630891,15663.5,5434.115613,,15663.5,29529612.5,3842.5,19506,11821,0.482903337,0.301961596,,0.482903337,0.091180805,0.213519092,0.696422429,0.269384245,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0.721743
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_Adam,5,1,Adam,1,,0,,0,,0,,0,2.308568596,0.113499999,2.30609453,0.10673334,1.407246113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,4.171015275,-0.145919408,7,17.39736842,0.932667369,13,0,3.55,3.605186323,0.444550145,2.5,12.99736842,0.806144169,10,0,34.2,23.34095114,0.043031892,34,544.8,5.21919534,72,0,32.4,23.03864031,0.079084074,32,530.7789474,5.151596584,70,0,0,0,0,0,0,0,0,0,2.354855355,0.093370445,3.296696832,2.32280875,0.00871804,0.020878266,2.7111661,2.298292,0.097460938,0.015954332,0.374694377,0.091796875,0.000254541,0.003567497,0.12890625,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433436533,0.316458866,,0.433436533,0.100146214,0.22377021,0.657206742,0.209666323,0.304179567,0.170148329,,0.304179567,0.028950454,0.120313037,0.424492604,0.183866529,0.17002064,0.005716205,,0.17002064,3.27E-05,0.004041968,0.174062607,0.165978672,0.149638803,0.008513498,,0.149638803,7.25E-05,0.006019952,0.155658755,0.143618851,0.098039216,0.04451343,,0.098039216,0.001981445,0.031475748,0.129514964,0.066563467,0.294805642,0.115540324,,0.294805642,0.013349566,0.081699346,0.376504988,0.213106295,19396,3809.891337,,19396,14515272,2694,22090,16702,0.526375989,0.229584704,,0.526375989,0.052709136,0.162340901,0.68871689,0.364035088,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0.721743
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_RMSprop,1,1,RMSprop,1,,0,,0,,0,,0,2.306111097,0.113499999,2.313226904,0.10611667,3.575258692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.264911064,0.889390592,0.5,1.6,0.516397779,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166666667,1.169045194,0.667628428,1,1.366666667,0.477260702,3,0,1,0.894427191,0,1,0.8,0.365148372,2,0,0.5,1.224744871,2.449489743,0,1.5,0.5,3,0,0.5,1.224744871,2.449489743,0,1.5,0.5,3,0,0,0,0,0,0,0,0,0,2.559913817,0.469632362,-0.93044745,2.6205106,0.220554555,0.191726609,3.0284986,1.7685877,0.210286458,0.197679666,1.877925434,0.13671875,0.03907725,0.080702386,0.58984375,0.06640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.699417
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_RMSprop,2,1,RMSprop,1,,0,,0,,0,,0,1.587903326,0.526300013,1.589037609,0.58933336,1.115396586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.272727273,2.935673997,0.310454228,3,8.618181818,0.885139014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.909090909,2.427119505,-0.0250089,3,5.890909091,0.731804065,6,0,3.181818182,2.786330268,0.178466912,3,7.763636364,0.840110186,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.881272191,0.745447585,0.41145714,1.4889783,0.555692102,0.224760904,3.02313,1.093885,0.460227273,0.229152879,-0.396755448,0.56640625,0.052511042,0.069092193,0.7421875,0.12109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429136567,,,0.429136567,,,0.429136567,0.429136567,0.354661163,,,0.354661163,,,0.354661163,0.354661163,0.203130375,,,0.203130375,,,0.203130375,0.203130375,0.127794978,,,0.127794978,,,0.127794978,0.127794978,0.017027864,,,0.017027864,,,0.017027864,0.017027864,0.271757826,,,0.271757826,,,0.271757826,0.271757826,54329,,,54329,,,54329,54329,0.471706226,,,0.471706226,,,0.471706226,0.471706226,0,,,0,,,0,0,0,,,0,,,0,0,1,1,0.699417
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_RMSprop,3,1,RMSprop,1,,0,,0,,0,,0,2.318970549,0.103200004,2.323973809,0.10493334,1.070139488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,1.632993162,0.382732772,1.5,2.666666667,0.666666667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166666667,1.169045194,0.667628428,1,1.366666667,0.477260702,3,0,0.333333333,0.516397779,0.968245837,0,0.266666667,0.210818511,1,0,0.333333333,0.816496581,2.449489743,0,0.666666667,0.333333333,2,0,0.333333333,0.816496581,2.449489743,0,0.666666667,0.333333333,2,0,0,0,0,0,0,0,0,0,2.351676767,0.441153747,-1.012247739,2.43704505,0.194616629,0.180100263,2.852617,1.5929645,0.263671875,0.184278146,0.707092271,0.19921875,0.033958435,0.075231238,0.53515625,0.09765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.699417
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_RMSprop,4,1,RMSprop,1,,0,,0,,0,,0,1.439226705,0.52640003,1.394510698,0.5378,0.814105183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,1.959409532,0.534095405,1.5,3.839285714,0.692755884,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,1.125991626,1.113259724,0.5,1.267857143,0.398098157,3,0,0.375,0.744023809,1.951030176,0,0.553571429,0.26305214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.865565075,0.683712744,0.06905474,1.7035982,0.467463116,0.241728959,2.776838,0.8542038,0.475585938,0.2101688,-0.979954528,0.50390625,0.044170925,0.074305892,0.76953125,0.05859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.699417
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_RMSprop,5,1,RMSprop,1,,0,,0,,0,,0,2.342776909,0.101000004,2.34627124,0.10628334,1.274845421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,1.959409532,0.534095405,1.5,3.839285714,0.692755884,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,1.642080562,-0.262145224,2.5,2.696428571,0.58056315,4,0,1.375,1.302470181,0.105063523,1.5,1.696428571,0.460492749,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20165895,0.560913828,-1.248238613,2.3716794,0.314624322,0.198312986,2.8452034,1.1104934,0.322265625,0.221601315,0.614300955,0.306640625,0.049107143,0.078347896,0.69921875,0.08984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.699417
config_random_1ed98a53-6d6f-466d-81ba-ffd8a252f5b8,opt_SGD,1,0,SGD,0,,0,,0,,0,,0,0.082820669,0.988200009,0.062029566,0.99505,4.138421178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.277777778,4.456397326,0.255183178,5.5,19.85947712,1.050382923,14,0,4.055555556,2.508156629,0.181071564,4,6.290849673,0.591178187,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249566892,0.610286187,4.198225816,0.084403023,0.37244923,0.143845834,2.6872218,0.060474746,0.931423611,0.204684265,-4.208119372,0.984375,0.041895648,0.048244544,0.9921875,0.11328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991830065,0.001094593,,0.991830065,1.20E-06,0.000773994,0.992604059,0.991056072,0.928534572,0.008148633,,0.928534572,6.64E-05,0.005761954,0.934296526,0.922772618,0.79497764,0.022621579,,0.79497764,0.000511736,0.015995872,0.810973512,0.778981768,0.381148951,0.014594567,,0.381148951,0.000213001,0.010319917,0.391468868,0.370829033,0.131836945,0.000608107,,0.131836945,3.70E-07,0.000429997,0.132266942,0.131406949,0.401186791,0.003283778,,0.401186791,1.08E-05,0.002321981,0.403508772,0.398864809,58559,453.9625535,,58559,206082,321,58880,58238,0.989207086,0.000693242,,0.989207086,4.81E-07,0.000490196,0.989697282,0.98871689,4.30E-05,6.08E-05,,4.30E-05,3.70E-09,4.30E-05,8.60E-05,0,8.60E-05,0.000121621,,8.60E-05,1.48E-08,8.60E-05,0.000171999,0,0,0,-0.00588
